"FECHA DE ATENCIÓN","SERVICIO DE ATENCIÓN","N° DE RECETAS","N° PRESCRIPCIONES","Controlados (Receta Blanca)","Controlados (Receta verde)","TIPO DE ATENCIÓN","ÁREA"
"6-05-2025","Gestión Territorial Pitrufquen","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"6-05-2025","Gestión Territorial Otros Hospitales","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"6-05-2025","Controlados","5","5","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"6-05-2025","Receta rechazada/parcial despachada crónicos","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"6-05-2025","Receta rechazada/parcial despachada morbilidad","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"6-05-2025","Medicina","4","11","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"6-05-2025","Mater","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"6-05-2025","Pediatria","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"6-05-2025","UPC UTI (4-12)","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"6-05-2025","UPC UCI (1-3)","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"6-05-2025","Pabellón","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"6-05-2025","Recuperación","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"6-05-2025","Alta","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"6-05-2025","HODOM","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"6-05-2025","C. Paliativos","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"6-05-2025","Endoscopía","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"6-05-2025","Urgencia","349","449","0","","ATENCIÓN DE URGENCIA","Farmacia de Urgencia"
"6-05-2025","Med. Especialidad Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"6-05-2025","Med. General Policlínico Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"6-05-2025","Med. Especialidad crónico (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"6-05-2025","Med. General Policlínico Crónicos (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"6-05-2025","Dental","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"6-05-2025","Gestión Territorial HHHA","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"6-05-2025","Gestión Territorial Pitrufquen","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"6-05-2025","Gestión Territorial Otros Hospitales","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"6-05-2025","Controlados","0","0","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"6-05-2025","Receta rechazada/parcial despachada crónicos","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"6-05-2025","Receta rechazada/parcial despachada morbilidad","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"7-05-2025","Medicina","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"7-05-2025","Mater","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"7-05-2025","Pediatria","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"7-05-2025","UPC UTI (4-12)","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"7-05-2025","UPC UCI (1-3)","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"7-05-2025","Pabellón","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"7-05-2025","Recuperación","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"7-05-2025","Alta","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"7-05-2025","HODOM","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"7-05-2025","C. Paliativos","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"7-05-2025","Endoscopía","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"7-05-2025","Urgencia","4","12","11","","ATENCIÓN DE URGENCIA","Farmacia de Atención Abierta"
"7-05-2025","Med. Especialidad Morbilidad (1 mes o menos)","50","75","4","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"7-05-2025","Med. General Policlínico Morbilidad (1 mes o menos)","24","33","1","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"7-05-2025","Med. Especialidad crónico (+ de 1 mes)","335","944","21","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"7-05-2025","Med. General Policlínico Crónicos (+ de 1 mes)","22","38","2","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"7-05-2025","Dental","8","11","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"7-05-2025","Gestión Territorial HHHA","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"7-05-2025","Gestión Territorial Pitrufquen","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"7-05-2025","Gestión Territorial Otros Hospitales","135","416","8","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"7-05-2025","Controlados","47","47","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"7-05-2025","Receta rechazada/parcial despachada crónicos","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"7-05-2025","Receta rechazada/parcial despachada morbilidad","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"7-05-2025","Medicina","149","678","35","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"7-05-2025","Mater","13","30","1","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"7-05-2025","Pediatria","12","64","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"7-05-2025","UPC UTI (4-12)","0","0","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"7-05-2025","UPC UCI (1-3)","18","86","3","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"7-05-2025","Pabellón","39","132","23","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"7-05-2025","Recuperación","3","5","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"7-05-2025","Alta","37","140","1","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"7-05-2025","HODOM","2","2","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"7-05-2025","C. Paliativos","0","0","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"7-05-2025","Endoscopía","12","12","3","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"7-05-2025","Urgencia","","","0","","ATENCIÓN DE URGENCIA","Farmacia de Atención Cerrada"
"7-05-2025","Med. Especialidad Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"7-05-2025","Med. General Policlínico Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"7-05-2025","Med. Especialidad crónico (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"7-05-2025","Med. General Policlínico Crónicos (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"7-05-2025","Dental","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"7-05-2025","Gestión Territorial HHHA","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"7-05-2025","Gestión Territorial Pitrufquen","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"7-05-2025","Gestión Territorial Otros Hospitales","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"7-05-2025","Controlados","66","66","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"7-05-2025","Receta rechazada/parcial despachada crónicos","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"7-05-2025","Receta rechazada/parcial despachada morbilidad","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"7-05-2025","Medicina","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"7-05-2025","Mater","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"7-05-2025","Pediatria","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"7-05-2025","UPC UTI (4-12)","4","4","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"7-05-2025","UPC UCI (1-3)","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"7-05-2025","Pabellón","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"7-05-2025","Recuperación","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"7-05-2025","Alta","1","1","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"7-05-2025","HODOM","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"7-05-2025","C. Paliativos","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"7-05-2025","Endoscopía","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"7-05-2025","Urgencia","282","484","0","","ATENCIÓN DE URGENCIA","Farmacia de Urgencia"
"7-05-2025","Med. Especialidad Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"7-05-2025","Med. General Policlínico Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"7-05-2025","Med. Especialidad crónico (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"7-05-2025","Med. General Policlínico Crónicos (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"7-05-2025","Dental","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"7-05-2025","Gestión Territorial HHHA","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"7-05-2025","Gestión Territorial Pitrufquen","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"7-05-2025","Gestión Territorial Otros Hospitales","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"7-05-2025","Controlados","0","0","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"7-05-2025","Receta rechazada/parcial despachada crónicos","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"7-05-2025","Receta rechazada/parcial despachada morbilidad","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"8-05-2025","Medicina","","","1","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"8-05-2025","Mater","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"8-05-2025","Pediatria","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"8-05-2025","UPC UTI (4-12)","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"8-05-2025","UPC UCI (1-3)","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"8-05-2025","Pabellón","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"8-05-2025","Recuperación","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"8-05-2025","Alta","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"8-05-2025","HODOM","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"8-05-2025","C. Paliativos","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"8-05-2025","Endoscopía","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"8-05-2025","Urgencia","2","3","13","","ATENCIÓN DE URGENCIA","Farmacia de Atención Abierta"
"8-05-2025","Med. Especialidad Morbilidad (1 mes o menos)","43","61","1","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"8-05-2025","Med. General Policlínico Morbilidad (1 mes o menos)","24","34","3","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"8-05-2025","Med. Especialidad crónico (+ de 1 mes)","250","797","16","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"8-05-2025","Med. General Policlínico Crónicos (+ de 1 mes)","35","54","3","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"8-05-2025","Dental","9","20","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"8-05-2025","Gestión Territorial HHHA","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"8-05-2025","Gestión Territorial Pitrufquen","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"8-05-2025","Gestión Territorial Otros Hospitales","269","637","1","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"8-05-2025","Controlados","38","38","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"8-05-2025","Receta rechazada/parcial despachada crónicos","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"8-05-2025","Receta rechazada/parcial despachada morbilidad","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"8-05-2025","Medicina","87","586","40","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"8-05-2025","Mater","7","16","1","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"8-05-2025","Pediatria","13","67","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"8-05-2025","UPC UTI (4-12)","5","7","3","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"8-05-2025","UPC UCI (1-3)","2","3","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"8-05-2025","Pabellón","15","86","35","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"8-05-2025","Recuperación","7","31","1","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"8-05-2025","Alta","26","77","2","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"8-05-2025","HODOM","4","9","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"8-05-2025","C. Paliativos","2","2","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"8-05-2025","Endoscopía","5","8","8","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"8-05-2025","Urgencia","","","0","","ATENCIÓN DE URGENCIA","Farmacia de Atención Cerrada"
"8-05-2025","Med. Especialidad Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"8-05-2025","Med. General Policlínico Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"8-05-2025","Med. Especialidad crónico (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"8-05-2025","Med. General Policlínico Crónicos (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"8-05-2025","Dental","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"8-05-2025","Gestión Territorial HHHA","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"8-05-2025","Gestión Territorial Pitrufquen","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"8-05-2025","Gestión Territorial Otros Hospitales","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"8-05-2025","Controlados","90","90","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"8-05-2025","Receta rechazada/parcial despachada crónicos","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"8-05-2025","Receta rechazada/parcial despachada morbilidad","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"8-05-2025","Medicina","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"8-05-2025","Mater","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"8-05-2025","Pediatria","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"8-05-2025","UPC UTI (4-12)","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"8-05-2025","UPC UCI (1-3)","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"8-05-2025","Pabellón","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"8-05-2025","Recuperación","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"8-05-2025","Alta","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"8-05-2025","HODOM","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"8-05-2025","C. Paliativos","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"8-05-2025","Endoscopía","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"8-05-2025","Urgencia","264","428","0","","ATENCIÓN DE URGENCIA","Farmacia de Urgencia"
"8-05-2025","Med. Especialidad Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"8-05-2025","Med. General Policlínico Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"8-05-2025","Med. Especialidad crónico (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"8-05-2025","Med. General Policlínico Crónicos (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"8-05-2025","Dental","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"8-05-2025","Gestión Territorial HHHA","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"8-05-2025","Gestión Territorial Pitrufquen","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"8-05-2025","Gestión Territorial Otros Hospitales","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"8-05-2025","Controlados","0","0","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"8-05-2025","Receta rechazada/parcial despachada crónicos","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"8-05-2025","Receta rechazada/parcial despachada morbilidad","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"9-05-2025","Medicina","","","1","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"9-05-2025","Mater","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"9-05-2025","Pediatria","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"9-05-2025","UPC UTI (4-12)","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"9-05-2025","UPC UCI (1-3)","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"9-05-2025","Pabellón","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"9-05-2025","Recuperación","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"9-05-2025","Alta","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"9-05-2025","HODOM","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"9-05-2025","C. Paliativos","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"9-05-2025","Endoscopía","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"9-05-2025","Urgencia","0","0","17","","ATENCIÓN DE URGENCIA","Farmacia de Atención Abierta"
"9-05-2025","Med. Especialidad Morbilidad (1 mes o menos)","45","87","4","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"9-05-2025","Med. General Policlínico Morbilidad (1 mes o menos)","21","38","1","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"9-05-2025","Med. Especialidad crónico (+ de 1 mes)","281","848","13","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"9-05-2025","Med. General Policlínico Crónicos (+ de 1 mes)","27","66","1","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"9-05-2025","Dental","5","16","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"9-05-2025","Gestión Territorial HHHA","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"9-05-2025","Gestión Territorial Pitrufquen","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"9-05-2025","Gestión Territorial Otros Hospitales","143","399","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"9-05-2025","Controlados","37","37","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"9-05-2025","Receta rechazada/parcial despachada crónicos","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"9-05-2025","Receta rechazada/parcial despachada morbilidad","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"9-05-2025","Medicina","105","626","37","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"9-05-2025","Mater","11","32","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"9-05-2025","Pediatria","18","89","1","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"9-05-2025","UPC UTI (4-12)","17","91","7","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
